Report generated on: 09-09-2022 22:28:53
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.79-2-CSK-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.80-2-CSK-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.81-2-CSK-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Former Serbia and Montenegro","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-SCG-MT.A","    Production (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.80-1-SCG-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.81-1-SCG-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.79-2-SCG-MT.A","    Consumption (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.80-2-SCG-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.81-2-SCG-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Former U.S.S.R.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-SUN-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.80-1-SUN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.81-1-SUN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.79-2-SUN-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.80-2-SUN-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.81-2-SUN-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","Former Yugoslavia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-YUG-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.80-1-YUG-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.81-1-YUG-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.79-2-YUG-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.80-2-YUG-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.81-2-YUG-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"","France","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-FRA-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","4.579464978353895","27.401716673756912","36.53562223167589","36.53562223167589","59.533044718600635","82.20515002127074","95.9060083581492","91.3390555791897","392.49909868788365","392.9499842976806","419.3536346232051","453.89021438103475","472.44497285303896","729.581977061211","829.0306838536557","1396.5840454250363","2523.9168894418594","2875.767305006859","2793.3192513949466","2583.760421124145","2922.344812","2836.710772","3075.527689","3139.998999","3159","3307.418","3501.499587","2926.354803"
"INTL.80-1-FRA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","4.579464978353895","27.401716673756912","36.53562223167589","36.53562223167589","59.533044718600635","82.20515002127074","95.9060083581492","91.3390555791897","91.5892995670779","91.3390555791897","91.3390555791897","77.63819724231125","77.85090463201621","114.17381947398714","228.34763894797427","424.7266084432321","732.7143965366232","705.2072464402793","766.8187276344436","775.7186225319687","899.733649","849.718848","895.438104","894.13945","896","872.315","982.707","892.141522"
"INTL.81-1-FRA-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","300.90979912080576","301.6109287184909","328.01457904401536","376.2520171387235","394.5940682210228","615.4081575872239","600.6830449056814","971.857436981804","1791.202492905236","2170.5600585665793","2026.500523760503","1808.0417985921763","2022.611163","1986.991924","2180.089585","2245.859549","2263","2435.103","2518.792587","2034.213281"
"INTL.79-2-FRA-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","4.579464978353895","27.401716673756912","36.53562223167589","36.53562223167589","59.533044718600635","86.77210280023023","100.47296113710868","91.3390555791897","401.1547105069254","393.97132886496337","401.074184397842","396.51596095102633","403.20007830070466","663.5757610247812","864.0692065629828","1729.6849788637962","2775.4971408179676","2982.648951294074","2925.9651209084614","2944.4566204044518","2908.171588","2934.9371","3199.91272","3254.3190290000002","3637","3892","3968.884","4037.636813964"
"INTL.80-2-FRA-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","4.579464978353895","27.401716673756912","36.53562223167589","36.53562223167589","59.533044718600635","86.77210280023023","100.47296113710868","91.3390555791897","91.5892995670779","82.20515002127074","91.3390555791897","73.07124446335177","77.85090463201621","109.60686669502765","223.78068616901479","411.0257501063537","641.1250969695453","616.316488576362","610.3898169465228","602.4880752483672","562.450077","550.862093","576.035988","602.508536","699","781","856.481","w"
"INTL.81-2-FRA-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","309.56541093984754","311.7661788436926","309.7351288186523","323.4447164876746","325.3491736686884","553.9688943297535","640.288520393968","1318.6592287574426","2134.3720438484224","2366.3324627177117","2315.5753039619385","2341.968545156085","2345.721511","2384.075007","2623.876732","2651.810493","2938","3111","3112.403","w"
"","French Guiana","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-GUF-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-GUF-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-GUF-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-GUF-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-GUF-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-GUF-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","French Polynesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-PYF-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-PYF-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-PYF-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-PYF-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-PYF-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-PYF-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Gabon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-GAB-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-GAB-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-GAB-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-GAB-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-GAB-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-GAB-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Gambia, The","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-GMB-MT.A","    Production (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-GMB-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-GMB-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-GMB-MT.A","    Consumption (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-GMB-MT.A","        Fuel ethanol (Mmt)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-GMB-MT.A","        Biomass-based diesel (Mmt)","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Georgia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-GEO-MT.A","    Production (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-1-GEO-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-1-GEO-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.79-2-GEO-MT.A","    Consumption (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.80-2-GEO-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.81-2-GEO-MT.A","        Biomass-based diesel (Mmt)","--","--","--","--","--","--","--","--","--","--","--","--","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","Germany","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.79-1-DEU-MT.A","    Production (Mmt)","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","252.54020366145457","353.4027043570196","555.4921818485337","675.324133325914","1038.6617472875182","1630.8516963407192","2685.8483345896384","3302.79723835993","2999.64145081519","3008.80109310695","3577.0542845158475","3530.6173072926276","3192.906614","3354.752628","3817.002084","3507.654063","3817","3848","3975","3646.541401"
"INTL.80-1-DEU-MT.A","        Fuel ethanol (Mmt)","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","18.31785991341558","127.87467781086559","337.95450564300194","310.552788969245","457.9464978353895","571.3904606991817","606.4743856510097","568.2035497109682","548.830866","565.613463","626.616869","608.036137","698","640","631","479.902345"
